actor_name,actor_facebook_likes,selected
Elizabeth Berkley,893.0,False
Brad Pitt,11000.0,False
Jed Brophy,433.0,False
Bill Fagerbakke,542.0,False
Spencer Treat Clark,541.0,False
Morgan Freeman,11000.0,False
Chazz Palminteri,979.0,False
Kevin Connolly,638.0,False
Bern Cohen,805.0,False
Vanessa Williams,1000.0,False
Casey Kasem,844.0,False
Blythe Danner,713.0,False
Brad Pitt,11000.0,False
Anna Kendrick,10000.0,False
June Squibb,344.0,False
Vincent Leclerc,18.0,False
Bruce Willis,13000.0,False
Mark Addy,891.0,False
Christine Cavanaugh,368.0,False
Steve Carell,7000.0,False
Jack McBrayer,975.0,False
Tony Nappo,654.0,False
Amy Poehler,1000.0,False
Harry Connick Jr.,631.0,False
Steve Howey,826.0,False
Scott Adsit,316.0,False
Judy Greer,2000.0,False
Audrey Fleurot,204.0,False
Brendan Fraser,3000.0,False
Ethan Suplee,1000.0,False
John Savage,652.0,False
Nichelle Nichols,664.0,False
Robert Forster,889.0,False
Fred Ward,459.0,False
Alison Doody,439.0,False
Geraldine McEwan,269.0,False
Harry Connick Jr.,631.0,False
Alfie Allen,1000.0,False
Marcia DeBonis,60.0,False
Ken Takakura,255.0,False
Christopher Lee,16000.0,False
Bernardo Saracino,221.0,False
50 Cent,1000.0,False
Alison Lohman,1000.0,False
Michiel Huisman,2000.0,False
Robert Duvall,3000.0,False
Stephen Boss,594.0,False
Mika Boorem,495.0,False
Christian Stolte,189.0,False
Mark Rendall,72.0,False
Bradley Whitford,821.0,False
Diedrich Bader,759.0,False
Yaphet Kotto,581.0,False
Maria Conchita Alonso,571.0,False
Jim Belushi,854.0,False
Vicky Krieps,33.0,False
Talisa Soto,349.0,False
Rob Riggle,839.0,False
Judy Greer,2000.0,False
Yaya DaCosta,712.0,False
Jurnee Smollett-Bell,2000.0,False
Larry Miller,611.0,False
Alan Oppenheimer,271.0,False
David Costabile,681.0,False
Robert Lopez,73.0,False
Mimi Rogers,291.0,False
Kirk Baltz,199.0,False
Josh Hopkins,491.0,False
William Hurt,882.0,False
Costas Mandylor,723.0,False
Eddie Izzard,776.0,False
Dorian Missick,1000.0,False
Rhys Wakefield,942.0,False
Kevin Sussman,681.0,False
Jacki Weaver,401.0,False
Chris Noth,962.0,False
Daniel Stern,796.0,False
Cameron Bright,829.0,False
Drea de Matteo,739.0,False
Clifton Collins Jr.,968.0,False
Stephen Baldwin,561.0,False
Doug E. Doug,953.0,False
Anne Hathaway,11000.0,False
Alicia Witt,975.0,False
Charlize Theron,9000.0,False
Matthew Perry,2000.0,False
David Hewlett,686.0,False
Jeffrey Jones,692.0,False
Rick Gonzalez,807.0,False
Cole Hauser,787.0,False
Lobo Sebastian,206.0,False
Christopher Cousins,93.0,False
Reid Ewing,343.0,False
Michael Greyeyes,909.0,False
David Suchet,586.0,False
Aidan Quinn,767.0,False
Texas Battle,315.0,False
James Burnett,236.0,False
Cameron Bright,829.0,False
Stark Sands,143.0,False
Phil LaMarr,857.0,False
Camryn Manheim,329.0,False
Lily Cole,785.0,False
John Heard,697.0,False
Richard Roundtree,240.0,False
Morgan Freeman,11000.0,False
Burt Young,683.0,False
Isabelle Huppert,678.0,False
Mackenzie Crook,871.0,False
Saïd Taghmaoui,378.0,False
Bill Paterson,142.0,False
Holly Valance,816.0,False
Jeremy Renner,10000.0,False
Madeline Carroll,1000.0,False
Birgitte Hjort Sørensen,1000.0,False
Dallas Roberts,405.0,False
Milos Forman,869.0,False
Bradley Pierce,409.0,False
Clint Howard,1000.0,False
Jerry Stiller,719.0,False
Tyler Labine,779.0,False
Kevin McNally,427.0,False
Alfre Woodard,1000.0,False
Billy Boyd,857.0,False
Jason Lewis,948.0,False
Frank Welker,2000.0,False
Neil Brown Jr.,427.0,False
Amrish Puri,429.0,False
Cree Summer,503.0,False
Billy Burke,2000.0,False
Salma Hayek,4000.0,False
Bruce Willis,13000.0,False
Ken Marino,543.0,False
Christian Bale,23000.0,False
Kevin Chamberlin,489.0,False
Noah Emmerich,617.0,False
Kevin Zegers,2000.0,False
Judy Greer,2000.0,False
Anjelica Huston,1000.0,False
Rebecca De Mornay,872.0,False
Morgan Freeman,11000.0,False
Topol,402.0,False
David Sparrow,9.0,False
Bruce McGill,655.0,False
Alexander Skarsgård,10000.0,False
Noah Lomax,447.0,False
Omri Katz,336.0,False
Lily Rabe,763.0,False
Deborah Twiss,488.0,False
Dilshad Vadsaria,579.0,False
Danny Masterson,1000.0,False
Steve Carell,7000.0,False
Brenda Blethyn,286.0,False
Sean Young,759.0,False
Jason Flemyng,1000.0,False
Richard Sammel,194.0,False
Oleg Taktarov,327.0,False
Bob Clendenin,347.0,False
Carlos Ponce,591.0,False
Mary McCormack,428.0,False
Amber Valletta,626.0,False
Francis Capra,937.0,False
Clea DuVall,1000.0,False
Zoe Kazan,962.0,False
Bella Heathcote,860.0,False
Tulku Jamyang Kunga Tenzin,2.0,False
Katherine Parkinson,261.0,False
Donald Faison,927.0,False
Robert Maillet,727.0,False
Kabir Bedi,303.0,False
Martin Starr,985.0,False
Sofia Vassilieva,489.0,False
Mike Epps,706.0,False
Judy Davis,223.0,False
Andrew Simpson,99.0,False
Jake Gyllenhaal,15000.0,False
Kurtwood Smith,1000.0,False
Fionnula Flanagan,482.0,False
Bill Murray,13000.0,False
Tony Goldwyn,956.0,False
Aretha Franklin,809.0,False
Jeremy Jordan,773.0,False
Christopher Webster,5.0,False
Bridget Fonda,888.0,False
Morgan Freeman,11000.0,False
Scott Glenn,826.0,False
Joely Richardson,584.0,False
William Hurt,882.0,False
Hayley Atwell,2000.0,False
Lew Temple,597.0,False
Callum Rennie,716.0,False
Kevin Chamberlin,489.0,False
Richard Schiff,506.0,False
Joel McHale,734.0,False
Jack O'Connell,698.0,False
Junix Inocian,132.0,False
Philip Seymour Hoffman,22000.0,False
Clifton Collins Jr.,968.0,False
Robin Wright,18000.0,False
Colin Salmon,766.0,False
Adhir Kalyan,402.0,False
Julie Gonzalo,528.0,False
Romany Malco,966.0,False
Martin Clunes,264.0,False
Boyd Holbrook,439.0,False
Cathy Moriarty,394.0,False
Gary Cole,989.0,False
Dougray Scott,794.0,False
Michael Jeter,693.0,False
Oliver Platt,1000.0,False
Dirk Bogarde,232.0,False
Carl Gilliard,285.0,False
Michael Landes,439.0,False
Tim Blake Nelson,596.0,False
Kate Walsh,850.0,False
Larry Hankin,412.0,False
Ty Burrell,3000.0,False
Paula Garcés,587.0,False
Todd Allen,130.0,False
Jake Gyllenhaal,15000.0,False
Frankie Muniz,934.0,False
Common,988.0,False
Gregory Itzin,216.0,False
Dave Legeno,570.0,False
Ray Romano,590.0,False
Mako,691.0,False
Mike Starr,854.0,False
Elizabeth Berkley,893.0,False
Chelsea Field,95.0,False
Derek Luke,543.0,False
Danny Huston,430.0,False
Mara Wilson,1000.0,False
Valeria Golino,898.0,False
Dreama Walker,601.0,False
Scott Glenn,826.0,False
Holly Valance,816.0,False
Gerald McRaney,523.0,False
Mike Starr,854.0,False
Embeth Davidtz,795.0,False
Bryce Dallas Howard,3000.0,False
Peter Capaldi,17000.0,False
Linda Cardellini,2000.0,False
Jason Ritter,782.0,False
Rob Paulsen,677.0,False
Ben Feldman,1000.0,False
Paige Turco,533.0,False
Billy Drago,371.0,False
Stephen Root,939.0,False
Tika Sumpter,521.0,False
Jim Broadbent,1000.0,False
Leslie Caron,399.0,False
Bruce McGill,655.0,False
Gedde Watanabe,448.0,False
Greta Gerwig,962.0,False
Dana Delany,722.0,False
Delroy Lindo,848.0,False
Gina Holden,346.0,False
Riley Thomas Stewart,220.0,False
Zooey Deschanel,11000.0,False
Kate Winslet,14000.0,False
Tika Sumpter,521.0,False
Frank Grillo,798.0,False
Dylan Baker,812.0,False
Will Ferrell,8000.0,False
Mike Starr,854.0,False
Frankie Muniz,934.0,False
Kelly Macdonald,2000.0,False
F. Murray Abraham,670.0,False
Michael McKean,658.0,False
Joan Chen,643.0,False
David O'Hara,736.0,False
Paul Sorvino,635.0,False
Paul F. Tompkins,111.0,False
Flea,535.0,False
Cree Summer,503.0,False
Eddie Griffin,489.0,False
America Ferrera,953.0,False
Bridget Fonda,888.0,False
Katharine McPhee,852.0,False
Suraj Sharma,774.0,False
Meryl Streep,11000.0,False
Oliver James,1000.0,False
Jonathan Breck,270.0,False
Dan Fogler,562.0,False
Tom Arnold,618.0,False
Stephen Dillane,577.0,False
Alexandra Breckenridge,1000.0,False
Emma de Caunes,132.0,False
Salli Richardson-Whitfield,543.0,False
Lili Taylor,960.0,False
Aaron Staton,702.0,False
John Gielgud,249.0,False
Park Bench,81.0,False
Richard Anderson,377.0,False
Richard Briers,401.0,False
Essence Atkins,713.0,False
Jeffrey DeMunn,745.0,False
Paul Hogan,442.0,False
Lin Shaye,852.0,False
Cjon Saulsberry,571.0,False
Meryl Streep,11000.0,False
Tyrone Giordano,172.0,False
Taron Egerton,732.0,False
Milla Jovovich,14000.0,False
Marlon Brando,10000.0,False
Jason Patric,673.0,False
Alan Dale,441.0,False
Jet Li,5000.0,False
Emily Watson,876.0,False
Scott Mechlowicz,634.0,False
Nia Peeples,444.0,False
Rob Riggle,839.0,False
Phoebe Cates,767.0,False
Gillian Jacobs,837.0,False
Jonathan Tucker,664.0,False
Rupert Everett,692.0,False
Emily Meade,374.0,False
Timothy Bottoms,155.0,False
Zach Grenier,246.0,False
Megan Mullally,637.0,False
Paul Anderson,154.0,False
Joel David Moore,936.0,False
Devon Murray,219.0,False
Chi McBride,466.0,False
Tom Wilkinson,1000.0,False
Michael Angarano,947.0,False
James Brolin,499.0,False
Kate Burton,223.0,False
Frank Grillo,798.0,False
Liam Neeson,14000.0,False
William Morgan Sheppard,702.0,False
Channing Tatum,17000.0,False
Zooey Deschanel,11000.0,False
Tom Amandes,151.0,False
Madison Davenport,459.0,False
Jane Krakowski,624.0,False
Laz Alonso,826.0,False
Christopher Evan Welch,252.0,False
Sam McMurray,132.0,False
Charlize Theron,9000.0,False
Nick Cannon,593.0,False
Chris Klein,841.0,False
Antony Starr,506.0,False
Kenan Thompson,521.0,False
Lori Petty,923.0,False
Loretta Devine,912.0,False
Joe Pingue,30.0,False
Udo Kier,595.0,False
Alison Lohman,1000.0,False
Monica Potter,878.0,False
Aidan McArdle,266.0,False
Sean Buchanan,234.0,False
Shea Whigham,463.0,False
Bai Ling,581.0,False
Brad Pitt,11000.0,False
Peter Capaldi,17000.0,False
Viggo Mortensen,10000.0,False
Nichelle Nichols,664.0,False
Burt Young,683.0,False
Edgar Ramírez,897.0,False
Jada Pinkett Smith,851.0,False
Noah Emmerich,617.0,False
Regina Hall,807.0,False
Matthew Perry,2000.0,False
Chris Penn,455.0,False
Leah Remini,909.0,False
David Hyde Pierce,443.0,False
Mekhi Phifer,1000.0,False
Jim Belushi,854.0,False
Jeff Anderson,216.0,False
Pruitt Taylor Vince,592.0,False
Jeff Bridges,12000.0,False
Eddie Griffin,489.0,False
Clea DuVall,1000.0,False
Gary Cole,989.0,False
F. Murray Abraham,670.0,False
Diana Ross,295.0,False
Ellen Albertini Dow,957.0,False
Robert Wagner,481.0,False
Busy Philipps,1000.0,False
Kelly Brook,859.0,False
Bob Hoskins,5000.0,False
Kenneth Williams,83.0,False
F. Murray Abraham,670.0,False
Tom Berenger,854.0,False
Bill Murray,13000.0,False
Thomas Kretschmann,918.0,False
Clint Howard,1000.0,False
Kenny Baker,504.0,False
Tchéky Karyo,345.0,False
Priscilla Presley,348.0,False
Brendan Fehr,847.0,False
Philip Seymour Hoffman,22000.0,False
Radha Mitchell,991.0,False
Ellen Barkin,551.0,False
Brian Johnson,128.0,False
Taron Egerton,732.0,False
Jessica Bowman,81.0,False
Keeley Hawes,228.0,False
Eva Amurri Martino,797.0,False
Stark Sands,143.0,False
Dan Hedaya,281.0,False
Michael Fassbender,13000.0,False
Mario Van Peebles,535.0,False
Robert De Niro,22000.0,False
Dash Mihok,463.0,False
Ian Hart,261.0,False
Tia Carrere,1000.0,False
Iben Hjejle,123.0,False
Roger Lloyd Pack,539.0,False
Kim Thomson,25.0,False
Dick Van Patten,605.0,False
Ryan Corr,468.0,False
Tony Goldwyn,956.0,False
Lin Shaye,852.0,False
Eric Lloyd,775.0,False
Jay Hernandez,1000.0,False
Kyra Sedgwick,941.0,False
Meryl Streep,11000.0,False
Michael Papajohn,241.0,False
Charlotte Le Bon,201.0,False
Jeremy Northam,327.0,False
Loretta Devine,912.0,False
Amber Rose Revah,134.0,False
Kevin Grevioux,593.0,False
RZA,561.0,False
Joel McHale,734.0,False
James Frain,1000.0,False
Eddie Griffin,489.0,False
Bobby Moynihan,311.0,False
Spencer Wilding,1000.0,False
Neil Diamond,226.0,False
Rachael Harris,569.0,False
Jennifer Esposito,911.0,False
Shannon Elizabeth,1000.0,False
Steve Buscemi,12000.0,False
Bruce Dern,844.0,False
Channing Tatum,17000.0,False
Paulo Costanzo,486.0,False
James Franco,11000.0,False
Jim Carter,439.0,False
Lily Tomlin,718.0,False
Rip Torn,826.0,False
Udo Kier,595.0,False
Vernon Dobtcheff,50.0,False
Alex Rocco,968.0,False
Noémie Lenoir,173.0,False
Tom Arnold,618.0,False
Ted Danson,875.0,False
Ben Crompton,257.0,False
Milla Jovovich,14000.0,False
Sam Shepard,820.0,False
Denis O'Hare,896.0,False
Bradley Whitford,821.0,False
Spencer Treat Clark,541.0,False
Judy Davis,223.0,False
Warren Clarke,281.0,False
Eric Idle,795.0,False
Ewen Bremner,557.0,False
John Aylward,219.0,False
D.B. Sweeney,558.0,False
Robert De Niro,22000.0,False
Scott Glenn,826.0,False
Qi Shu,1000.0,False
Neil Brown Jr.,427.0,False
Rachel Blanchard,490.0,False
Jim Gaffigan,472.0,False
Judge Reinhold,901.0,False
Holly Hunter,1000.0,False
Colin Firth,14000.0,False
Jill Hennessy,419.0,False
Cherry Jones,242.0,False
Barry Corbin,883.0,False
Sarah Polley,900.0,False
Karen Allen,783.0,False
Kieran Culkin,1000.0,False
Teri Garr,481.0,False
Christina Milian,1000.0,False
Judge Reinhold,901.0,False
Kimberly J. Brown,409.0,False
Scott Glenn,826.0,False
Lara Flynn Boyle,619.0,False
Steve-O,362.0,False
Murray Hamilton,366.0,False
Nick Zano,641.0,False
Lili Taylor,960.0,False
Tracy Morgan,642.0,False
Mark Duplass,830.0,False
Aaron Yoo,617.0,False
Sarah Silverman,931.0,False
Cary-Hiroyuki Tagawa,1000.0,False
Christopher Cousins,93.0,False
Jaime King,960.0,False
Nick Krause,727.0,False
Zane Holtz,265.0,False
Bobby Coleman,360.0,False
Scoot McNairy,660.0,False
Nick Cannon,593.0,False
Cicely Tyson,907.0,False
Dianne Wiest,967.0,False
Emilia Clarke,10000.0,False
Tom Arnold,618.0,False
Carmen Electra,869.0,False
Rob Paulsen,677.0,False
Tom Wilkinson,1000.0,False
Phil Collins,455.0,False
Skye McCole Bartusiak,392.0,False
Amber Valletta,626.0,False
John Fiedler,253.0,False
Joseph Julian Soria,465.0,False
Carmen Electra,869.0,False
Mako,691.0,False
Jamey Sheridan,168.0,False
Justin Chambers,931.0,False
Sarah Roemer,884.0,False
James Pickens Jr.,270.0,False
George Carlin,769.0,False
Tina Fey,2000.0,False
Thekla Reuten,191.0,False
Constance Marie,441.0,False
Dave Foley,401.0,False
Harriet Walter,119.0,False
Abigail Spencer,1000.0,False
Meryl Streep,11000.0,False
Maurice LaMarche,523.0,False
Keram Malicki-Sánchez,333.0,False
Holly Hunter,1000.0,False
Snoop Dogg,881.0,False
Denis O'Hare,896.0,False
Jan Cornet,76.0,False
Ron Eldard,385.0,False
Thomas Lennon,651.0,False
Robert Wagner,481.0,False
Jesper Christensen,100.0,False
Lili Taylor,960.0,False
Jason Beghe,297.0,False
Beverly D'Angelo,816.0,False
Saffron Burrows,811.0,False
Kirsten Dunst,4000.0,False
James Wolk,938.0,False
Chris Evans,11000.0,False
Thomas Law,55.0,False
Laura Harring,669.0,False
Damien Garvey,37.0,False
Kim Shaw,934.0,False
Luke Bracey,775.0,False
Frankie Muniz,934.0,False
Tom Selleck,19000.0,False
Larry Miller,611.0,False
Kyle Schmid,917.0,False
Leo Howard,570.0,False
Wayne Knight,967.0,False
Cary-Hiroyuki Tagawa,1000.0,False
Vera Miles,332.0,False
Taran Killam,500.0,False
Bruce Greenwood,989.0,False
Zachary Gordon,975.0,False
Adam Arkin,374.0,False
Jan Hooks,367.0,False
Don Cheadle,3000.0,False
William Hurt,882.0,False
Sarah Silverman,931.0,False
Deborah Kara Unger,494.0,False
Salma Hayek,4000.0,False
Brenda Blethyn,286.0,False
Holly Hunter,1000.0,False
Alex Rocco,968.0,False
Eddie Marsan,979.0,False
Tom Hollander,555.0,False
Taylor Lautner,12000.0,False
Lochlyn Munro,555.0,False
Robert Miano,216.0,False
Carroll Baker,208.0,False
Tony Cox,624.0,False
Fred Ward,459.0,False
Peter Gallagher,828.0,False
Ari Graynor,904.0,False
Vincent Regan,447.0,False
Ariel Gade,87.0,False
Clifton Collins Jr.,968.0,False
Chazz Palminteri,979.0,False
Tiffany Dupont,249.0,False
Tzi Ma,268.0,False
Hope Davis,442.0,False
Wes Studi,855.0,False
Dequina Moore,41.0,False
Ashley Scott,794.0,False
Dylan Minnette,1000.0,False
Dustin Nguyen,220.0,False
Mia Farrow,563.0,False
Christopher Guest,378.0,False
Norman Reedus,12000.0,False
Lynn Cohen,474.0,False
Oliver Platt,1000.0,False
Omar Sy,1000.0,False
Demi Moore,2000.0,False
Gaby Hoffmann,612.0,False
Ewen Bremner,557.0,False
Kelly Preston,742.0,False
James Frain,1000.0,False
Vanessa Angel,384.0,False
Susie Essman,99.0,False
Will Patton,537.0,False
Nia Vardalos,567.0,False
Katherine Waterston,178.0,False
Kylie Minogue,690.0,False
Caity Lotz,941.0,False
Geoffrey Arend,816.0,False
Demián Bichir,749.0,False
Ty Olsson,429.0,False
Ashley Scott,794.0,False
Dexter Fletcher,452.0,False
Viggo Mortensen,10000.0,False
Keanu Reeves,18000.0,False
Abigail Spencer,1000.0,False
Darren Shahlavi,294.0,False
Charlie Saxton,224.0,False
Anne Heche,681.0,False
Ashley Williams,969.0,False
Bill Lake,18.0,False
Heath Ledger,13000.0,False
Bruce Willis,13000.0,False
Maximilian Schell,877.0,False
Jennifer Jason Leigh,1000.0,False
Randy Jones,174.0,False
Noah Taylor,509.0,False
Finn Wittrock,769.0,False
Jane Krakowski,624.0,False
Emily Watson,876.0,False
Guang Li,10.0,False
Ellen Burstyn,1000.0,False
Angelina Jolie Pitt,11000.0,False
Costas Mandylor,723.0,False
Jason Scott Lee,533.0,False
Laura Spencer,368.0,False
Richard Schiff,506.0,False
Reeve Carney,602.0,False
Michael Spears,839.0,False
John Michael Higgins,957.0,False
Michael O'Neill,599.0,False
Lin Shaye,852.0,False
W. Earl Brown,422.0,False
Embeth Davidtz,795.0,False
Thomas F. Wilson,690.0,False
Peter Gallagher,828.0,False
Mary J. Blige,269.0,False
Scott Elrod,449.0,False
David Agranov,308.0,False
Dominic Cooper,3000.0,False
Colm Feore,539.0,False
Glenn Morshower,894.0,False
Anthony Hopkins,12000.0,False
Sophie Nélisse,526.0,False
Michael Cudlitz,822.0,False
Kaitlin Olson,547.0,False
Michael Biehn,2000.0,False
Kyra Nichols,0.0,False
Jennifer Jason Leigh,1000.0,False
Chloë Grace Moretz,17000.0,False
Meryl Streep,11000.0,False
Shawn Roberts,529.0,False
Michael Jeter,693.0,False
Tina Fey,2000.0,False
Carla Gallo,798.0,False
Amy Yasbeck,424.0,False
Jon Lovitz,11000.0,False
Ken Davitian,165.0,False
Raquel Welch,788.0,False
Nichelle Nichols,664.0,False
Colm Feore,539.0,False
Eddie Griffin,489.0,False
Lea Thompson,1000.0,False
Paul Schneider,552.0,False
Sean Patrick Thomas,656.0,False
Tony Cox,624.0,False
Charles Napier,503.0,False
Louis Mandylor,312.0,False
Rachael Harris,569.0,False
Bill Duke,1000.0,False
F. Murray Abraham,670.0,False
Scott Porter,690.0,False
Amy Poehler,1000.0,False
Lindsay Duncan,171.0,False
Bob Balaban,559.0,False
Kathleen Turner,899.0,False
Naomi Watts,6000.0,False
Charlie Tahan,268.0,False
David Alan Basche,68.0,False
Mekhi Phifer,1000.0,False
Morgan Freeman,11000.0,False
Barry Bostwick,456.0,False
Hal Holbrook,826.0,False
Chris Brochu,795.0,False
Celia Weston,258.0,False
Olivia d'Abo,476.0,False
Cathy Moriarty,394.0,False
Sasha Alexander,980.0,False
Roger Ashton-Griffiths,144.0,False
Kay Panabaker,720.0,False
Treat Williams,642.0,False
Jon Lovitz,11000.0,False
Susan May Pratt,220.0,False
Alex Borstein,566.0,False
Corbin Bleu,632.0,False
Hayden Christensen,4000.0,False
Michael Fassbender,13000.0,False
Marie Avgeropoulos,800.0,False
Ari Graynor,904.0,False
Richard Farnsworth,262.0,False
Jamie Lee Curtis,2000.0,False
Paul Freeman,193.0,False
Kate Burton,223.0,False
Annie Parisse,341.0,False
Shelley Long,422.0,False
Shaun Evans,204.0,False
Karen Young,67.0,False
Ralph Richardson,115.0,False
Kerry Condon,416.0,False
Bill Murray,13000.0,False
Kate Winslet,14000.0,False
Gerard Butler,18000.0,False
Michael Beck,278.0,False
Brian Blessed,591.0,False
Sam Shepard,820.0,False
Stockard Channing,944.0,False
Colin Firth,14000.0,False
Randy Quaid,695.0,False
Meat Loaf,783.0,False
Joaquim de Almeida,578.0,False
Catherine McCormack,306.0,False
Joe Lo Truglio,833.0,False
Mari Koda,152.0,False
Chazz Palminteri,979.0,False
Sophie Okonedo,460.0,False
Dougray Scott,794.0,False
Mary J. Blige,269.0,False
Shawn Andrews,67.0,False
Elaine Cassidy,203.0,False
Carrie Henn,626.0,False
Rex Harrison,272.0,False
Sarah Michelle Gellar,4000.0,False
Damon Wayans Jr.,756.0,False
Patrick Gallagher,306.0,False
Owain Yeoman,459.0,False
Donald Pleasence,742.0,False
Molly Shannon,636.0,False
Sanaa Lathan,886.0,False
Common,988.0,False
Gina Holden,346.0,False
Vinessa Shaw,580.0,False
Olivia Wilde,10000.0,False
Chris Kattan,357.0,False
Mary-Kate Olsen,976.0,False
Greg Nicotero,1000.0,False
Jenna Boyd,517.0,False
Valente Rodriguez,234.0,False
Hana Mae Lee,751.0,False
Brian Dennehy,954.0,False
Bridget Fonda,888.0,False
Ethan Embry,982.0,False
Larry the Cable Guy,400.0,False
Kevin Clash,436.0,False
Lili Taylor,960.0,False
Elizabeth Blackmore,150.0,False
Harland Williams,503.0,False
Dennis Quaid,2000.0,False
Margot Kidder,593.0,False
Chazz Palminteri,979.0,False
Paul Freeman,193.0,False
Eddie Marsan,979.0,False
Melanie Griffith,537.0,False
David Murray,96.0,False
Curtis Armstrong,876.0,False
Rick Gomez,152.0,False
Jamie Lee Curtis,2000.0,False
Ty Burrell,3000.0,False
Eddie Marsan,979.0,False
Tamara Tunie,508.0,False
Kate Winslet,14000.0,False
Julie Walters,838.0,False
Matt Long,701.0,False
Kim Dickens,624.0,False
Josh Charles,1000.0,False
Mike Starr,854.0,False
Gretchen Palmer,73.0,False
James Mason,617.0,False
Rachel Blanchard,490.0,False
Ron Lester,255.0,False
Ed Lauter,897.0,False
Atticus Shaffer,787.0,False
Bill Murray,13000.0,False
Jordana Brewster,4000.0,False
Vincent Walsh,118.0,False
Kenan Thompson,521.0,False
Angus T. Jones,1000.0,False
Snoop Dogg,881.0,False
Danneel Ackles,1000.0,False
Erik Per Sullivan,593.0,False
Alonna Shaw,67.0,False
Joe Cornish,115.0,False
Debi Mazar,680.0,False
Kevin Dunn,581.0,False
Amanda Detmer,240.0,False
Cole Hauser,787.0,False
Amy Sedaris,396.0,False
Jamie Lee Curtis,2000.0,False
Don Pardo,410.0,False
Lea Thompson,1000.0,False
Lena Olin,541.0,False
Alexandra Holden,326.0,False
Alyson Hannigan,3000.0,False
Tom Hanks,15000.0,False
Craig Bierko,380.0,False
Marian Seldes,403.0,False
Debra Messing,650.0,False
Lin Shaye,852.0,False
Jon Polito,309.0,False
Omar Benson Miller,418.0,False
Annabeth Gish,489.0,False
Dagmara Dominczyk,316.0,False
Natasha Richardson,708.0,False
Spencer Wilding,1000.0,False
Snoop Dogg,881.0,False
Jodie Whittaker,304.0,False
Emily Alyn Lind,289.0,False
Justin Kirk,945.0,False
Tim Blake Nelson,596.0,False
Jenifer Lewis,578.0,False
LL Cool J,1000.0,False
Gregg Henry,298.0,False
Ronny Cox,605.0,False
Devin Ratray,1000.0,False
Ted Danson,875.0,False
Sydney Pollack,521.0,False
Tom Skerritt,1000.0,False
Peter Gallagher,828.0,False
Jennifer Ehle,1000.0,False
Tony Jay,384.0,False
Eddie Redmayne,13000.0,False
Rae Dawn Chong,581.0,False
Rory Kinnear,393.0,False
Albert Brooks,745.0,False
Zachary Gordon,975.0,False
Megan Charpentier,340.0,False
Donald Pleasence,742.0,False
Randy Quaid,695.0,False
Georgina Cates,38.0,False
Sylvia Syms,48.0,False
Jeffrey Jones,692.0,False
Tasha Smith,721.0,False
Kirsten Dunst,4000.0,False
Roger Allam,326.0,False
Tessa Thompson,431.0,False
Donald Faison,927.0,False
Kirsten Dunst,4000.0,False
Adam Lamberg,738.0,False
Harold Perrineau,1000.0,False
Conchata Ferrell,658.0,False
Salma Hayek,4000.0,False
Sylvester Stallone,13000.0,False
JoAnna Garcia Swisher,983.0,False
Anna Kendrick,10000.0,False
Bradley Cooper,14000.0,False
Leslie Bibb,1000.0,False
Emily Watson,876.0,False
Regina Hall,807.0,False
James Frain,1000.0,False
José Ferrer,202.0,False
Tyler Mane,764.0,False
Kevin Rankin,820.0,False
Monica Potter,878.0,False
Debra Messing,650.0,False
Thomas Ian Nicholas,864.0,False
Jason Flemyng,1000.0,False
Carol Kane,636.0,False
Jurnee Smollett-Bell,2000.0,False
Albert Brooks,745.0,False
Carol Kane,636.0,False
Tim Daly,511.0,False
Harold Perrineau,1000.0,False
Matthew Daddario,110.0,False
Luke Benward,807.0,False
Sanaa Lathan,886.0,False
Michael Cudlitz,822.0,False
Katy Mixon,982.0,False
Erica Leerhsen,184.0,False
Rachel True,328.0,False
Mark Gatiss,567.0,False
Hutch Dano,316.0,False
Peter Vaughan,310.0,False
Nicole Ari Parker,360.0,False
Rosanna Arquette,605.0,False
Danny Pino,786.0,False
Daniella Alonso,557.0,False
Joey Lawrence,786.0,False
Sissy Spacek,874.0,False
Firass Dirani,239.0,False
Will Forte,622.0,False
Cinda McCain,646.0,False
Ethan Embry,982.0,False
Ben Mendelsohn,748.0,False
Akie Kotabe,614.0,False
Patrick Bergin,308.0,False
Christian Camargo,602.0,False
George C. Scott,654.0,False
Sam Shepard,820.0,False
Nina Hoss,164.0,False
Harland Williams,503.0,False
Cam Clarke,173.0,False
Adrian Paul,786.0,False
Faizon Love,585.0,False
Jim Sturgess,5000.0,False
Jimmy Fallon,787.0,False
Brian Van Holt,324.0,False
Bradley Whitford,821.0,False
Keith Allen,66.0,False
Larry David,860.0,False
Kyla Pratt,417.0,False
RZA,561.0,False
Jake Busey,660.0,False
Chris Klein,841.0,False
Bob Hoskins,5000.0,False
Rebecca De Mornay,872.0,False
Jeff Bridges,12000.0,False
Michael Raymond-James,788.0,False
Dash Mihok,463.0,False
Archie Panjabi,883.0,False
Jodi Lyn O'Keefe,897.0,False
Lin Shaye,852.0,False
Tom Wilkinson,1000.0,False
Neil Flynn,625.0,False
Anna Madeley,49.0,False
S. Epatha Merkerson,539.0,False
Bradley Cooper,14000.0,False
Zach Gilford,971.0,False
Hal Holbrook,826.0,False
Michael McKean,658.0,False
Susan Ward,397.0,False
Dwight Yoakam,324.0,False
Mark Margolis,1000.0,False
Corbin Bernsen,1000.0,False
Fred Willard,729.0,False
Robert Forster,889.0,False
Naomi Watts,6000.0,False
